Year,State ab,State,Population,Index offenses total,Violent crime total,Murder and nonnegligent Manslaughter,Rape (legacy),Rape (revised),Rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Index offense rate,Violent Crime rate,Murder and nonnegligent manslaughter rate,Rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate
2009,AK,Alaska,698473,24962,4424,22,513.0,0.0,513,654,3235,20538,3600,15251,1687,3573.8,633.38,3.15,73.45,93.63,463.15,2940.41,515.41,2183.48,241.53
2009,AL,Alabama,4708708,199201,21194,322,1504.0,0.0,1504,6265,13103,178007,48844,118072,11091,4230.48,450.1,6.84,31.94,133.05,278.27,3780.38,1037.31,2507.52,235.54
2009,AR,Arkansas,2889450,123983,14905,179,1378.0,0.0,1378,2576,10772,109078,34753,68228,6097,4290.89,515.84,6.19,47.69,89.15,372.8,3775.04,1202.75,2361.28,211.01
2009,AZ,Arizona,6595778,264849,28128,380,2279.0,0.0,2279,8199,17270,236721,54308,155976,26437,4015.43,426.45,5.76,34.55,124.31,261.83,3588.98,823.38,2364.79,400.82
2009,CA,California,36961664,1184367,174934,1972,8713.0,0.0,8713,64093,100156,1009433,230198,615402,163833,3204.31,473.28,5.34,23.57,173.4,270.97,2731.03,622.8,1664.97,443.25
2009,CO,Colorado,5024748,151218,17022,159,2269.0,0.0,2269,3371,11223,134196,26637,95079,12480,3009.46,338.76,3.16,45.16,67.09,223.35,2670.7,530.12,1892.21,248.37
2009,CT,Connecticut,3518288,93213,10588,106,657.0,0.0,657,4001,5824,82625,15172,59992,7461,2649.39,300.94,3.01,18.67,113.72,165.54,2348.44,431.23,1705.15,212.06
2009,DC,District of Columbia,599657,36584,8089,145,150.0,0.0,150,4404,3390,28495,3696,19267,5532,6100.82,1348.94,24.18,25.01,734.42,565.32,4751.88,616.35,3213.0,922.53
2009,DE,Delaware,885122,35398,5713,41,395.0,0.0,395,1680,3597,29685,6943,20836,1906,3999.22,645.45,4.63,44.63,189.8,406.38,3353.77,784.41,2354.03,215.34
2009,FL,Florida,18537969,825551,113541,1017,5501.0,0.0,5501,30911,76112,712010,181884,479867,50259,4453.3,612.48,5.49,29.67,166.74,410.57,3840.82,981.14,2588.56,271.11
2009,GA,Georgia,9829211,403058,42073,566,2323.0,0.0,2323,14631,24553,360985,98606,229216,33163,4100.61,428.04,5.76,23.63,148.85,249.8,3672.57,1003.19,2331.99,337.39
2009,HI,Hawaii,1295178,51066,3550,23,385.0,0.0,385,1030,2112,47516,9244,33415,4857,3942.78,274.09,1.78,29.73,79.53,163.07,3668.68,713.72,2579.95,375.01
2009,IA,Iowa,3007856,78565,8485,38,890.0,0.0,890,1201,6356,70080,16419,49757,3904,2611.99,282.09,1.26,29.59,39.93,211.31,2329.9,545.87,1654.23,129.79
2009,ID,Idaho,1545801,35025,3805,24,575.0,0.0,575,254,2952,31220,6682,23066,1472,2265.82,246.15,1.55,37.2,16.43,190.97,2019.66,432.27,1492.17,95.23
2009,IL,Illinois,12910409,417532,64185,773,3901.0,0.0,3901,22923,36588,353347,77850,248821,26676,3234.07,497.16,5.99,30.22,177.55,283.4,2736.92,603.0,1927.29,206.62
2009,IN,Indiana,6423113,221362,21455,312,1621.0,0.0,1621,7347,12175,199907,48880,137190,13837,3446.34,334.03,4.86,25.24,114.38,189.55,3112.31,761.0,2135.88,215.43
2009,KS,Kansas,2818747,102390,11460,125,1179.0,0.0,1179,1786,8370,90930,19473,65499,5958,3632.47,406.56,4.43,41.83,63.36,296.94,3225.9,690.84,2323.69,211.37
2009,KY,Kentucky,4314113,119914,11000,184,1531.0,0.0,1531,3642,5643,108914,29880,72938,6096,2779.57,254.98,4.27,35.49,84.42,130.8,2524.6,692.61,1690.68,141.3
2009,LA,Louisiana,4492076,201497,28878,529,1351.0,0.0,1351,6150,20848,172619,46928,114102,11589,4485.61,642.87,11.78,30.08,136.91,464.11,3842.74,1044.68,2540.07,257.99
2009,MA,Massachusetts,6593587,183681,30503,173,1734.0,0.0,1734,7467,21129,153178,34515,106799,11864,2785.75,462.62,2.62,26.3,113.25,320.45,2323.14,523.46,1619.74,179.93
2009,MD,Maryland,5699478,215920,33625,440,1156.0,0.0,1156,12007,20022,182295,36905,125771,19619,3788.42,589.97,7.72,20.28,210.67,351.3,3198.45,647.52,2206.71,344.22
2009,ME,Maine,1318301,33286,1580,26,375.0,0.0,375,399,780,31706,6729,23955,1022,2524.92,119.85,1.97,28.45,30.27,59.17,2405.07,510.43,1817.11,77.52
2009,MI,Michigan,9969727,333844,49825,623,4524.0,0.0,4524,12427,32251,284019,76046,178628,29345,3348.58,499.76,6.25,45.38,124.65,323.49,2848.81,762.77,1791.7,294.34
2009,MN,Minnesota,5266214,152160,12874,74,1789.0,0.0,1789,3619,7392,139286,25580,105160,8546,2889.36,244.46,1.41,33.97,68.72,140.37,2644.9,485.74,1996.88,162.28
2009,MO,Missouri,5987580,231296,29513,387,1606.0,0.0,1606,7437,20083,201783,43591,140764,17428,3862.93,492.9,6.46,26.82,124.21,335.41,3370.03,728.02,2350.93,291.07
2009,MS,Mississippi,2951996,95778,8451,194,991.0,0.0,991,2969,4297,87327,29559,52329,5439,3244.52,286.28,6.57,33.57,100.58,145.56,2958.24,1001.32,1772.67,184.25
2009,MT,Montana,974989,27624,2798,32,357.0,0.0,357,228,2181,24826,3686,19528,1612,2833.26,286.98,3.28,36.62,23.38,223.69,2546.29,378.06,2002.89,165.34
2009,NC,North Carolina,9380884,381653,37946,489,2306.0,0.0,2306,11825,23326,343707,107830,215923,19954,4068.41,404.5,5.21,24.58,126.05,248.65,3663.91,1149.47,2301.73,212.71
2009,ND,North Dakota,646844,14536,1723,12,296.0,0.0,296,107,1308,12813,2426,9474,913,2247.22,266.37,1.86,45.76,16.54,202.21,1980.85,375.05,1464.65,141.15
2009,NE,Nebraska,1796619,54930,5199,41,617.0,0.0,617,1220,3321,49731,8726,37496,3509,3057.41,289.38,2.28,34.34,67.91,184.85,2768.03,485.69,2087.03,195.31
2009,NH,New Hampshire,1324575,30915,2125,11,399.0,0.0,399,454,1261,28790,4915,22748,1127,2333.96,160.43,0.83,30.12,34.28,95.2,2173.53,371.06,1717.38,85.08
2009,NJ,New Jersey,8707739,207865,27113,319,1041.0,0.0,1041,11639,14114,180752,36945,128303,15504,2387.13,311.37,3.66,11.95,133.66,162.09,2075.76,424.28,1473.44,178.05
2009,NM,New Mexico,2009671,87348,12709,198,1069.0,0.0,1069,1932,9510,74639,21955,46182,6502,4346.38,632.39,9.85,53.19,96.14,473.21,3713.99,1092.47,2297.99,323.54
2009,NV,Nevada,2643085,99615,18639,156,1024.0,0.0,1024,6028,11431,80976,22115,46463,12398,3768.89,705.2,5.9,38.74,228.07,432.49,3063.69,836.71,1757.91,469.07
2009,NY,New York,19541453,452647,75110,781,2582.0,0.0,2582,28141,43606,377537,62769,292897,21871,2316.34,384.36,4.0,13.21,144.01,223.15,1931.98,321.21,1498.85,111.92
2009,OH,Ohio,11542645,414751,38305,527,4119.0,0.0,4119,17670,15989,376446,104009,249777,22660,3593.21,331.86,4.57,35.69,153.08,138.52,3261.35,901.08,2163.95,196.32
2009,OK,Oklahoma,3687050,150910,18560,234,1535.0,0.0,1535,3358,13433,132350,38071,83813,10466,4092.97,503.38,6.35,41.63,91.08,364.33,3589.59,1032.56,2273.17,283.86
2009,OR,Oregon,3825657,124748,9968,88,1202.0,0.0,1202,2499,6179,114780,19739,85064,9977,3260.83,260.56,2.3,31.42,65.32,161.51,3000.27,515.96,2223.51,260.79
2009,PA,Pennsylvania,12604767,325370,48188,664,3626.0,0.0,3626,17504,26394,277182,54772,204588,17822,2581.32,382.3,5.27,28.77,138.87,209.4,2199.03,434.53,1623.1,141.39
2009,RI,Rhode Island,1053209,30236,2678,32,296.0,0.0,296,785,1565,27558,5753,19403,2402,2870.85,254.27,3.04,28.1,74.53,148.59,2616.57,546.24,1842.27,228.06
2009,SC,South Carolina,4561242,209109,30799,305,1663.0,0.0,1663,5753,23078,178310,45443,119250,13617,4584.48,675.23,6.69,36.46,126.13,505.96,3909.24,996.29,2614.42,298.54
2009,SD,South Dakota,812383,16155,1777,30,501.0,0.0,501,117,1129,14378,2621,10891,866,1988.59,218.74,3.69,61.67,14.4,138.97,1769.85,322.63,1340.62,106.6
2009,TN,Tennessee,6296254,279090,41933,468,2019.0,0.0,2019,9653,29793,237157,63832,158309,15016,4432.64,666.0,7.43,32.07,153.31,473.19,3766.64,1013.81,2514.34,238.49
2009,TX,Texas,24782302,1116766,121684,1330,8311.0,0.0,8311,38022,74021,995082,240058,678455,76569,4506.3,491.01,5.37,33.54,153.42,298.68,4015.29,968.67,2737.66,308.97
2009,UT,Utah,2784572,97749,5998,39,941.0,0.0,941,1304,3714,91751,15258,69556,6937,3510.38,215.4,1.4,33.79,46.83,133.38,3294.98,547.95,2497.91,249.12
2009,VA,Virginia,7882590,212215,18195,370,1572.0,0.0,1572,6342,9911,194020,31956,150374,11690,2692.2,230.83,4.69,19.94,80.46,125.73,2461.37,405.4,1907.67,148.3
2009,VT,Vermont,621760,15847,837,8,132.0,0.0,132,111,586,15010,3471,11090,449,2548.73,134.62,1.29,21.23,17.85,94.25,2414.11,558.25,1783.65,72.21
2009,WA,Washington,6664195,267627,22412,190,2583.0,0.0,2583,6711,12928,245215,53047,168421,23747,4015.89,336.3,2.85,38.76,100.7,193.99,3679.59,796.0,2527.25,356.34
2009,WI,Wisconsin,5654774,162342,14650,146,1118.0,0.0,1118,4904,8482,147692,26813,111947,8932,2870.88,259.07,2.58,19.77,86.72,150.0,2611.81,474.17,1979.69,157.96
2009,WV,West Virginia,1819777,51769,5554,84,470.0,0.0,470,914,4086,46215,12005,31453,2757,2844.8,305.2,4.62,25.83,50.23,224.53,2539.6,659.7,1728.4,151.5
2009,WY,Wyoming,544270,15439,1196,11,172.0,0.0,172,78,935,14243,2176,11310,757,2836.64,219.74,2.02,31.6,14.33,171.79,2616.9,399.8,2078.01,139.09
2010,AK,Alaska,714146,24796,4537,31,533.0,0.0,533,594,3379,20259,3105,15535,1619,3472.12,635.3,4.34,74.63,83.18,473.15,2836.81,434.79,2175.33,226.7
2010,AL,Alabama,4785401,187191,18363,275,1355.0,0.0,1355,4864,11869,168828,42484,115564,10780,3911.71,383.73,5.75,28.32,101.64,248.03,3527.98,887.78,2414.93,225.27
2010,AR,Arkansas,2921588,118531,14711,134,1321.0,0.0,1321,2369,10887,103820,32463,65796,5561,4057.07,503.53,4.59,45.22,81.09,372.64,3553.55,1111.14,2252.06,190.34
2010,AZ,Arizona,6413158,253330,26528,408,2191.0,0.0,2191,6953,16976,226802,50932,154137,21733,3950.16,413.65,6.36,34.16,108.42,264.71,3536.51,794.18,2403.45,338.88
2010,CA,California,37338198,1146072,164133,1809,8331.0,0.0,8331,58116,95877,981939,228857,600558,152524,3069.44,439.58,4.84,22.31,155.65,256.78,2629.85,612.93,1608.43,408.49
2010,CO,Colorado,5047692,151340,16339,129,2230.0,0.0,2230,3164,10816,135001,26196,97534,11271,2998.2,323.69,2.56,44.18,62.68,214.28,2674.51,518.97,1932.25,223.29
2010,CT,Connecticut,3575498,88342,10083,133,595.0,0.0,595,3553,5802,78259,15145,56413,6701,2470.76,282.0,3.72,16.64,99.37,162.27,2188.76,423.58,1577.77,187.41
2010,DC,District of Columbia,604912,36828,8026,132,187.0,0.0,187,4325,3382,28802,4233,19514,5055,6088.16,1326.8,21.82,30.91,714.98,559.09,4761.35,699.77,3225.92,835.66
2010,DE,Delaware,899792,36686,5608,51,326.0,0.0,326,1839,3392,31078,7550,21593,1935,4077.16,623.26,5.67,36.23,204.38,376.98,3453.91,839.08,2399.78,215.05
2010,FL,Florida,18838613,771004,101969,987,5373.0,0.0,5373,26086,69523,669035,169119,458454,41462,4092.68,541.28,5.24,28.52,138.47,369.05,3551.4,897.73,2433.59,220.09
2010,GA,Georgia,9712157,392517,39068,555,2107.0,0.0,2107,12372,24034,353449,96947,226161,30341,4041.5,402.26,5.71,21.69,127.39,247.46,3639.24,998.2,2328.64,312.4
2010,HI,Hawaii,1363359,49270,3603,25,377.0,0.0,377,1065,2136,45667,8706,31681,5280,3613.87,264.27,1.83,27.65,78.12,156.67,3349.59,638.57,2323.75,387.28
2010,IA,Iowa,3050202,76931,8191,38,883.0,0.0,883,1012,6258,68740,16746,48194,3800,2522.16,268.54,1.25,28.95,33.18,205.17,2253.62,549.01,1580.03,124.58
2010,ID,Idaho,1571102,34900,3464,22,533.0,0.0,533,213,2696,31436,6513,23594,1329,2221.37,220.48,1.4,33.93,13.56,171.6,2000.89,414.55,1501.75,84.59
2010,IL,Illinois,12841980,406196,57132,704,3066.0,0.0,3066,20386,32976,349064,77472,242681,28911,3163.03,444.88,5.48,23.87,158.74,256.78,2718.15,603.27,1889.75,225.13
2010,IN,Indiana,6490622,220257,20983,268,1760.0,0.0,1760,6559,12396,199274,48570,137204,13500,3393.47,323.28,4.13,27.12,101.05,190.98,3070.18,748.31,2113.88,207.99
2010,KS,Kansas,2859143,99711,10602,97,1146.0,0.0,1146,1538,7821,89109,19315,63774,6020,3487.44,370.81,3.39,40.08,53.79,273.54,3116.63,675.55,2230.53,210.55
2010,KY,Kentucky,4347223,121774,10604,188,1438.0,0.0,1438,3748,5230,111170,30443,74488,6239,2801.19,243.93,4.32,33.08,86.22,120.31,2557.26,700.29,1713.46,143.52
2010,LA,Louisiana,4545343,190908,25241,500,1230.0,0.0,1230,5297,18214,165667,45437,110260,9970,4200.08,555.32,11.0,27.06,116.54,400.72,3644.76,999.64,2425.78,219.35
2010,MA,Massachusetts,6555466,185233,30737,214,1784.0,0.0,1784,6897,21842,154496,37903,105124,11469,2825.63,468.88,3.26,27.21,105.21,333.19,2356.75,578.19,1603.61,174.95
2010,MD,Maryland,5785681,204916,31607,426,1228.0,0.0,1228,11054,18899,173309,36704,118578,18027,3541.78,546.3,7.36,21.22,191.06,326.65,2995.48,634.39,2049.51,311.58
2010,ME,Maine,1327379,34521,1621,24,389.0,0.0,389,412,796,32900,7364,24547,989,2600.69,122.12,1.81,29.31,31.04,59.97,2478.57,554.78,1849.28,74.51
2010,MI,Michigan,9877143,320194,48693,580,4733.0,0.0,4733,11522,31858,271501,74345,169748,27408,3241.77,492.99,5.87,47.92,116.65,322.54,2748.78,752.7,1718.59,277.49
2010,MN,Minnesota,5310658,148946,12515,96,1798.0,0.0,1798,3388,7233,136431,24415,103429,8587,2804.66,235.66,1.81,33.86,63.8,136.2,2569.0,459.74,1947.57,161.69
2010,MO,Missouri,5995715,228298,27440,420,1445.0,0.0,1445,6185,19390,200858,44197,140526,16135,3807.69,457.66,7.01,24.1,103.16,323.4,3350.03,737.14,2343.77,269.11
2010,MS,Mississippi,2970072,96595,7999,204,931.0,0.0,931,2777,4087,88596,30453,52784,5359,3252.28,269.32,6.87,31.35,93.5,137.61,2982.96,1025.33,1777.2,180.43
2010,MT,Montana,990958,28142,2733,25,332.0,0.0,332,154,2222,25409,3692,20166,1551,2839.88,275.79,2.52,33.5,15.54,224.23,2564.08,372.57,2035.0,156.52
2010,NC,North Carolina,9560234,363881,34679,474,2002.0,0.0,2002,9620,22583,329202,102826,208057,18319,3806.19,362.74,4.96,20.94,100.63,236.22,3443.45,1075.56,2176.28,191.62
2010,ND,North Dakota,674629,13558,1548,10,245.0,0.0,245,90,1203,12010,2000,9137,873,2009.7,229.46,1.48,36.32,13.34,178.32,1780.24,296.46,1354.37,129.4
2010,NE,Nebraska,1830141,53920,5093,54,674.0,0.0,674,1020,3345,48827,8318,36896,3613,2946.22,278.28,2.95,36.83,55.73,182.77,2667.94,454.5,2016.02,197.42
2010,NH,New Hampshire,1316807,31434,2204,13,411.0,0.0,411,450,1330,29230,5444,22789,997,2387.14,167.37,0.99,31.21,34.17,101.0,2219.76,413.42,1730.63,75.71
2010,NJ,New Jersey,8799593,210097,27055,371,981.0,0.0,981,11818,13885,183042,38732,128754,15556,2387.58,307.46,4.22,11.15,134.3,157.79,2080.12,440.16,1463.18,176.78
2010,NM,New Mexico,2065913,82923,12147,140,959.0,0.0,959,1616,9432,70776,21023,44503,5250,4013.87,587.97,6.78,46.42,78.22,456.55,3425.89,1017.61,2154.16,254.12
2010,NV,Nevada,2704283,92933,17929,158,965.0,0.0,965,5298,11508,75004,22286,42533,10185,3436.51,662.99,5.84,35.68,195.91,425.55,2773.53,824.1,1572.8,376.62
2010,NY,New York,19395206,456202,76492,868,2797.0,0.0,2797,28630,44197,379710,65839,293232,20639,2352.14,394.39,4.48,14.42,147.61,227.88,1957.75,339.46,1511.88,106.41
2010,OH,Ohio,11537968,413142,36306,479,3730.0,0.0,3730,16486,15611,376836,107125,248581,21130,3580.72,314.67,4.15,32.33,142.88,135.3,3266.05,928.46,2154.46,183.13
2010,OK,Oklahoma,3760184,147564,18100,195,1469.0,0.0,1469,3345,13091,129464,37848,81303,10313,3924.38,481.36,5.19,39.07,88.96,348.15,3443.02,1006.55,2162.21,274.27
2010,OR,Oregon,3838332,126305,9648,96,1239.0,0.0,1239,2421,5892,116657,20035,87494,9128,3290.62,251.36,2.5,32.28,63.07,153.5,3039.26,521.97,2279.48,237.81
2010,PA,Pennsylvania,12717722,322978,46612,653,3472.0,0.0,3472,16375,26112,276366,55206,204440,16720,2539.59,366.51,5.13,27.3,128.76,205.32,2173.08,434.09,1607.52,131.47
2010,RI,Rhode Island,1052528,29668,2709,29,298.0,0.0,298,782,1600,26959,6124,18432,2403,2818.74,257.38,2.76,28.31,74.3,152.01,2561.36,581.84,1751.21,228.31
2010,SC,South Carolina,4637106,209021,27923,265,1551.0,0.0,1551,5017,21090,181098,46261,121544,13293,4507.57,602.16,5.71,33.45,108.19,454.81,3905.41,997.63,2621.12,286.67
2010,SD,South Dakota,816598,17384,2196,23,385.0,0.0,385,154,1634,15188,3192,11196,800,2128.83,268.92,2.82,47.15,18.86,200.1,1859.91,390.89,1371.05,97.97
2010,TN,Tennessee,6357436,271764,38909,359,2173.0,0.0,2173,8361,28016,232855,64293,153729,14833,4274.74,612.02,5.65,34.18,131.52,440.68,3662.72,1011.3,2418.1,233.32
2010,TX,Texas,25253466,1064477,113231,1249,7622.0,0.0,7622,32843,71517,951246,228597,654626,68023,4215.17,448.38,4.95,30.18,130.05,283.2,3766.79,905.21,2592.22,269.36
2010,UT,Utah,2775479,94241,5925,53,983.0,0.0,983,1269,3620,88316,15095,67242,5979,3395.49,213.48,1.91,35.42,45.72,130.43,3182.01,543.87,2422.72,215.42
2010,VA,Virginia,8023953,204587,17184,376,1580.0,0.0,1580,5678,9550,187403,30804,145990,10609,2549.7,214.16,4.69,19.69,70.76,119.02,2335.54,383.9,1819.43,132.22
2010,VT,Vermont,625909,14980,820,7,141.0,0.0,141,76,596,14160,3348,10373,439,2393.32,131.01,1.12,22.53,12.14,95.22,2262.31,534.9,1657.27,70.14
2010,WA,Washington,6742950,270564,21138,154,2579.0,0.0,2579,5929,12476,249426,55192,168490,25744,4012.55,313.48,2.28,38.25,87.93,185.02,3699.06,818.51,2498.76,381.79
2010,WI,Wisconsin,5691659,156948,14167,155,1191.0,0.0,1191,4516,8305,142781,26636,107993,8152,2757.51,248.91,2.72,20.93,79.34,145.92,2508.6,467.98,1897.39,143.23
2010,WV,West Virginia,1854368,46887,5586,58,362.0,0.0,362,776,4390,41301,10778,28104,2419,2528.46,301.23,3.13,19.52,41.85,236.74,2227.23,581.22,1515.56,130.45
2010,WY,Wyoming,564554,14986,1117,8,162.0,0.0,162,77,870,13869,2151,11126,592,2654.48,197.86,1.42,28.7,13.64,154.1,2456.63,381.01,1970.76,104.86
2011,AK,Alaska,723860,23510,4416,30,436.0,0.0,436,576,3374,19094,2852,14854,1388,3247.87,610.06,4.14,60.23,79.57,466.11,2637.8,394.0,2052.05,191.75
2011,AL,Alabama,4803689,193358,20166,299,1370.0,0.0,1370,4906,13591,173192,51119,111411,10662,4025.2,419.8,6.22,28.52,102.13,282.93,3605.4,1064.16,2319.28,221.95
2011,AR,Arkansas,2938582,124603,14173,160,1230.0,0.0,1230,2357,10426,110430,34016,70645,5769,4240.24,482.31,5.44,41.86,80.21,354.8,3757.93,1157.57,2404.05,196.32
2011,AZ,Arizona,6467315,256685,26789,397,2499.0,0.0,2499,7145,16748,229896,54695,155400,19801,3968.96,414.22,6.14,38.64,110.48,258.96,3554.74,845.71,2402.85,306.17
2011,CA,California,37683933,1128765,154943,1792,7665.0,0.0,7665,54291,91195,973822,230075,596905,146842,2995.35,411.16,4.76,20.34,144.07,242.0,2584.18,610.54,1583.98,389.67
2011,CO,Colorado,5116302,148866,16085,155,2285.0,0.0,2285,3299,10346,132781,25725,96054,11002,2909.64,314.39,3.03,44.66,64.48,202.22,2595.25,502.8,1877.41,215.04
2011,CT,Connecticut,3586717,87094,9889,129,689.0,0.0,689,3689,5382,77205,15468,55067,6670,2428.24,275.71,3.6,19.21,102.85,150.05,2152.53,431.26,1535.3,185.96
2011,DC,District of Columbia,619020,37087,7433,108,173.0,0.0,173,4094,3058,29654,3850,21347,4457,5991.24,1200.77,17.45,27.95,661.37,494.01,4790.48,621.95,3448.52,720.01
2011,DE,Delaware,908137,36307,5144,48,307.0,0.0,307,1558,3231,31163,7617,22001,1545,3997.97,566.43,5.29,33.81,171.56,355.78,3431.53,838.75,2422.65,170.13
2011,FL,Florida,19082262,769398,98198,984,5273.0,0.0,5273,25622,66319,671200,170171,461408,39621,4032.01,514.6,5.16,27.63,134.27,347.54,3517.4,891.78,2417.99,207.63
2011,GA,Georgia,9812460,393997,36762,549,2066.0,0.0,2066,12266,21881,357235,96014,231543,29678,4015.27,374.65,5.59,21.05,125.0,222.99,3640.63,978.49,2359.68,302.45
2011,HI,Hawaii,1378129,47339,3465,20,353.0,0.0,353,994,2098,43874,8165,31240,4469,3435.02,251.43,1.45,25.61,72.13,152.24,3183.59,592.47,2266.84,324.28
2011,IA,Iowa,3064097,79926,7883,44,866.0,0.0,866,824,6149,72043,17573,50472,3998,2608.47,257.27,1.44,28.26,26.89,200.68,2351.2,573.51,1647.21,130.48
2011,ID,Idaho,1583744,36077,3202,35,444.0,0.0,444,188,2535,32875,6915,24629,1331,2277.96,202.18,2.21,28.03,11.87,160.06,2075.78,436.62,1555.11,84.04
2011,IL,Illinois,12859752,398991,54523,781,3030.0,0.0,3030,20217,30495,344468,77719,237362,29387,3102.63,423.98,6.07,23.56,157.21,237.14,2678.65,604.36,1845.77,228.52
2011,IN,Indiana,6516353,227635,21619,306,1758.0,0.0,1758,6977,12578,206016,50571,140630,14815,3493.29,331.77,4.7,26.98,107.07,193.02,3161.52,776.06,2158.11,227.35
2011,KS,Kansas,2870386,98864,10209,111,1122.0,0.0,1122,1448,7528,88655,18712,63259,6684,3444.28,355.67,3.87,39.09,50.45,262.26,3088.61,651.9,2203.85,232.86
2011,KY,Kentucky,4366814,129502,10465,151,1499.0,0.0,1499,3705,5110,119037,32750,79586,6701,2965.59,239.65,3.46,34.33,84.84,117.02,2725.95,749.97,1822.52,153.45
2011,LA,Louisiana,4574766,193902,25373,506,1262.0,0.0,1262,5235,18370,168529,46242,113174,9113,4238.51,554.63,11.06,27.59,114.43,401.55,3683.88,1010.81,2473.88,199.2
2011,MA,Massachusetts,6607003,177061,28232,184,1654.0,0.0,1654,6768,19626,148829,36403,101644,10782,2679.9,427.3,2.78,25.03,102.44,297.05,2252.59,550.98,1538.43,163.19
2011,MD,Maryland,5839572,195663,28817,399,1200.0,0.0,1200,10342,16876,166846,35823,114951,16072,3350.64,493.48,6.83,20.55,177.1,288.99,2857.16,613.45,1968.48,275.23
2011,ME,Maine,1328544,35467,1638,26,394.0,0.0,394,370,848,33829,7865,24886,1078,2669.61,123.29,1.96,29.66,27.85,63.83,2546.32,592.0,1873.18,81.14
2011,MI,Michigan,9876801,295060,43731,617,4344.0,0.0,4344,10263,28507,251329,69755,156666,24908,2987.4,442.76,6.25,43.98,103.91,288.63,2544.64,706.25,1586.2,252.19
2011,MN,Minnesota,5347299,148506,12323,75,2113.0,0.0,2113,3385,6750,136183,25681,102354,8148,2777.22,230.45,1.4,39.52,63.3,126.23,2546.76,480.26,1914.13,152.38
2011,MO,Missouri,6008984,225973,26888,366,1469.0,0.0,1469,6275,18778,199085,44875,138879,15331,3760.59,447.46,6.09,24.45,104.43,312.5,3313.12,746.8,2311.19,255.13
2011,MS,Mississippi,2977457,97818,8009,232,863.0,0.0,863,2496,4418,89809,30722,54179,4908,3285.29,268.99,7.79,28.98,83.83,148.38,3016.3,1031.82,1819.64,164.84
2011,MT,Montana,997667,26640,2755,29,366.0,0.0,366,171,2189,23885,3347,19089,1449,2670.23,276.14,2.91,36.69,17.14,219.41,2394.09,335.48,1913.36,145.24
2011,NC,North Carolina,9651103,371227,33421,498,1959.0,0.0,1959,9448,21516,337806,105534,215453,16819,3846.47,346.29,5.16,20.3,97.9,222.94,3500.18,1093.49,2232.42,174.27
2011,ND,North Dakota,684740,15033,1699,24,266.0,0.0,266,91,1318,13334,2458,9891,985,2195.43,248.12,3.5,38.85,13.29,192.48,1947.31,358.97,1444.49,143.85
2011,NE,Nebraska,1842234,55566,4672,68,699.0,0.0,699,993,2912,50894,8725,38060,4109,3016.23,253.61,3.69,37.94,53.9,158.07,2762.62,473.61,2065.97,223.04
2011,NH,New Hampshire,1317807,35620,2864,16,581.0,0.0,581,509,1758,32756,6244,25398,1114,2702.98,217.33,1.21,44.09,38.62,133.4,2485.64,473.82,1927.29,84.53
2011,NJ,New Jersey,8834773,216922,27203,380,1006.0,0.0,1006,12209,13608,189719,43238,129066,17415,2455.32,307.91,4.3,11.39,138.19,154.03,2147.41,489.41,1460.89,197.12
2011,NM,New Mexico,2078674,85453,11904,158,856.0,0.0,856,1720,9170,73549,21419,46730,5400,4110.94,572.67,7.6,41.18,82.75,441.15,3538.27,1030.42,2248.07,259.78
2011,NV,Nevada,2720028,85527,15452,139,913.0,0.0,913,4308,10092,70075,20342,40156,9577,3144.34,568.08,5.11,33.57,158.38,371.03,2576.26,747.86,1476.31,352.09
2011,NY,New York,19501616,449300,77463,769,2751.0,0.0,2751,28405,45538,371837,65227,287361,19249,2303.91,397.21,3.94,14.11,145.65,233.51,1906.7,334.47,1473.52,98.7
2011,OH,Ohio,11541007,415790,35218,500,3679.0,0.0,3679,15991,15048,380572,112901,246744,20927,3602.72,305.16,4.33,31.88,138.56,130.39,3297.56,978.26,2137.98,181.33
2011,OK,Oklahoma,3784163,144929,17311,212,1410.0,0.0,1410,3288,12401,127618,36462,80064,11092,3829.88,457.46,5.6,37.26,86.89,327.71,3372.42,963.54,2115.77,293.12
2011,OR,Oregon,3868229,131512,9643,84,1239.0,0.0,1239,2237,6083,121869,20704,92059,9106,3399.8,249.29,2.17,32.03,57.83,157.26,3150.51,535.23,2379.87,235.4
2011,PA,Pennsylvania,12743948,329631,46189,639,3339.0,0.0,3339,16165,26046,283442,57966,208604,16872,2586.57,362.44,5.01,26.2,126.84,204.38,2224.13,454.85,1636.89,132.39
2011,RI,Rhode Island,1050646,30562,2586,20,319.0,0.0,319,744,1503,27976,6836,18765,2375,2908.88,246.13,1.9,30.36,70.81,143.05,2662.74,650.65,1786.04,226.05
2011,SC,South Carolina,4673348,211137,27894,320,1678.0,0.0,1678,4631,21265,183243,47351,122255,13637,4517.9,596.87,6.85,35.91,99.09,455.03,3921.02,1013.21,2616.0,291.8
2011,SD,South Dakota,823593,17404,2105,20,503.0,0.0,503,167,1415,15299,2927,11423,949,2113.18,255.59,2.43,61.07,20.28,171.81,1857.59,355.39,1386.97,115.23
